ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
55125,0.00032182428394096825,20220816,0.4674248434452106,0.002,1,4,2
27007,0.0,20220816,0.17527419229145355,0.026,2,1,1
31179,0.0,20220816,0.17527419229145355,0.05,2,1,1
28101,0.0,20220816,0.17527419229145355,0.029,2,1,1
17065,0.000611545988258317,20220816,0.6301812883559837,0.05,1,4,1
19185,0.0,20220816,0.17527419229145355,0.046,2,1,1
01093,0.0,20220816,0.17527419229145355,0.04,2,1,1
19113,0.0,20220816,0.17527419229145355,0.03,2,1,1
28135,0.0,20220816,0.17527419229145355,0.032,2,1,1
20005,0.0,20220816,0.17527419229145355,0.046,2,1,1
45003,0.002430169755378756,20220816,13.261461597632183,0.001,1,4,3
56037,0.0017692608166172653,20220816,3.8524074209707746,0.003,1,4,2
48169,0.00032948929159802305,20220816,0.14629277791580647,0.045,1,4,1
54031,0.0013038754074610648,20220816,1.761820918472077,0.041,1,4,1
55089,0.00032732485298599275,20220816,0.22791772206713404,0.025,1,4,1
45059,0.0035604224635729887,20220816,34.85741511054016,0.001,1,4,3
45071,0.0034560402157406923,20220816,34.93506468100015,0.001,1,4,3
18055,0.0,20220816,0.17527419229145355,0.03,2,1,1
17193,0.00028843380444188056,20220816,0.14171725223921794,0.019,1,4,1
32033,0.0,20220816,0.17527419229145355,0.038,2,1,1
29071,0.0,20220816,0.17527419229145355,0.044,2,1,1
37011,0.0,20220816,0.17527419229145355,0.045,2,1,1
45063,0.003772245915983988,20220816,32.79626725178988,0.001,1,4,3
55061,0.00024525432873890224,20220816,0.07959162487493167,0.008,1,4,2
29041,0.0,20220816,0.17527419229145355,0.041,2,1,1
47111,0.0,20220816,0.17527419229145355,0.043,2,1,1
25005,0.0,20220816,0.17527419229145355,0.034,2,1,1
42107,0.0,20220816,0.17527419229145355,0.028,2,1,1
37045,0.0,20220816,-0.4421731705262819,0.018,3,3,1
06051,0.0,20220816,0.17527419229145355,0.015,2,1,1
54027,0.00042901883392680937,20220816,0.5302705017277567,0.01,1,4,2
37125,0.0,20220816,0.17527419229145355,0.018,2,1,1
01119,0.0,20220816,0.17527419229145355,0.031,2,1,1
26065,0.0026153957334636444,20220816,19.756502819682733,0.001,1,4,3
19021,0.0,20220816,0.17527419229145355,0.023,2,1,1
39041,0.0,20220816,0.17527419229145355,0.044,2,1,1
37067,0.0,20220816,0.17527419229145355,0.036,2,1,1
13261,0.0,20220816,0.17527419229145355,0.023,2,1,1
29223,0.0,20220816,0.17527419229145355,0.047,2,1,1
45007,0.0023073350028273687,20220816,13.289633798422095,0.001,1,4,3
56007,0.0007870400734570736,20220816,1.7894733619868344,0.001,1,4,3
26087,0.0017492446443581181,20220816,11.18560312729564,0.001,1,4,3
26079,0.001876599374466875,20220816,8.19848217078739,0.002,1,4,2
47069,0.0,20220816,0.17527419229145355,0.022,2,1,1
39037,0.0,20220816,0.17527419229145355,0.025,2,1,1
46041,0.0,20220816,0.17527419229145355,0.042,2,1,1
13077,0.0,20220816,0.17527419229145355,0.039,2,1,1
28127,0.0,20220816,0.17527419229145355,0.042,2,1,1
28131,0.0,20220816,0.17527419229145355,0.038,2,1,1
06013,0.0,20220816,0.17527419229145355,0.046,2,1,1
47017,0.0,20220816,0.17527419229145355,0.038,2,1,1
13033,0.0,20220816,-0.5391931482548165,0.006,3,3,2
31141,0.0,20220816,0.17527419229145355,0.032,2,1,1
13197,0.0,20220816,0.17527419229145355,0.041,2,1,1
20015,0.0,20220816,0.17527419229145355,0.022,2,1,1
26105,0.0017268771154244664,20220816,6.614822861802428,0.002,1,4,2
45013,0.002084956608183992,20220816,14.642611437728513,0.001,1,4,3
45077,0.002692918591619702,20220816,14.250344762237228,0.001,1,4,3
18023,0.0,20220816,0.17527419229145355,0.034,2,1,1
48345,0.0007987220447284345,20220816,0.890474612297597,0.05,1,4,1
26155,0.0023997658764998535,20220816,15.4709069166712,0.001,1,4,3
20089,0.0,20220816,0.17527419229145355,0.046,2,1,1
40075,0.0,20220816,0.17527419229145355,0.042,2,1,1
19007,0.0,20220816,0.17527419229145355,0.039,2,1,1
13263,0.0,20220816,0.17527419229145355,0.034,2,1,1
18077,0.0,20220816,0.17527419229145355,0.034,2,1,1
39005,0.0,20220816,0.17527419229145355,0.039,2,1,1
13085,0.0,20220816,0.17527419229145355,0.039,2,1,1
05095,0.000425531914893617,20220816,0.5579425129818095,0.01,1,4,2
26157,0.0025312151721793006,20220816,16.176909719820937,0.001,1,4,3
47055,0.0,20220816,0.17527419229145355,0.05,2,1,1
39095,0.0,20220816,-0.5628219416935225,0.012,3,3,1
21081,0.0,20220816,0.17527419229145355,0.039,2,1,1
20191,0.0,20220816,0.17527419229145355,0.05,2,1,1
26127,0.0017792247122955785,20220816,6.220493687182589,0.003,1,4,2
21083,0.0,20220816,0.17527419229145355,0.036,2,1,1
26093,0.0022081220949229,20220816,16.329728701777356,0.001,1,4,3
30029,0.0,20220816,0.17527419229145355,0.016,2,1,1
47181,0.0,20220816,0.17527419229145355,0.046,2,1,1
42097,0.0,20220816,0.17527419229145355,0.017,2,1,1
40123,0.0,20220816,0.17527419229145355,0.027,2,1,1
40125,0.0,20220816,0.17527419229145355,0.045,2,1,1
51530,0.0004626773596545342,20220816,1.9124452723224576,0.017,1,4,1
26147,0.0020282956664803733,20220816,11.7332355171178,0.001,1,4,3
54093,0.0,20220816,-0.7469557362666526,0.012,3,3,1
20045,0.0,20220816,0.17527419229145355,0.039,2,1,1
29097,0.0,20220816,0.17527419229145355,0.049,2,1,1
48303,0.0003838481929608147,20220816,0.3243216963563649,0.016,1,4,1
51197,0.00041603106365275275,20220816,0.3429635079997651,0.043,1,4,1
53077,0.0,20220816,0.17527419229145355,0.024,2,1,1
20121,0.0,20220816,0.17527419229145355,0.042,2,1,1
26161,0.0026267029972752045,20220816,20.915693363702868,0.001,1,4,3
18087,0.0,20220816,-0.5094025002419605,0.019,3,3,1
13163,0.0,20220816,0.17527419229145355,0.029,2,1,1
55083,0.00029219571800456886,20220816,0.11719057500039262,0.042,1,4,1
53047,0.0,20220816,0.17527419229145355,0.04,2,1,1
53063,0.0,20220816,0.17527419229145355,0.044,2,1,1
55041,0.0010005558643690939,20220816,2.2372820505228135,0.005,1,4,2
39151,0.0,20220816,0.17527419229145355,0.019,2,1,1
54055,0.0004339191241509371,20220816,0.4608129374420524,0.023,1,4,1
47145,0.0,20220816,0.17527419229145355,0.024,2,1,1
19177,0.0,20220816,0.17527419229145355,0.043,2,1,1
28095,0.0,20220816,0.17527419229145355,0.045,2,1,1
20063,0.0,20220816,0.17527419229145355,0.026,2,1,1
31067,0.0,20220816,0.17527419229145355,0.023,2,1,1
01115,0.0,20220816,0.17527419229145355,0.049,2,1,1
16017,0.0,20220816,0.17527419229145355,0.045,2,1,1
27021,0.0,20220816,0.17527419229145355,0.027,2,1,1
28163,0.0,20220816,0.17527419229145355,0.026,2,1,1
19137,0.0,20220816,0.17527419229145355,0.042,2,1,1
05067,0.0003523815117166853,20220816,0.30510214827675963,0.011,1,4,1
45055,0.0028873325961420323,20220816,18.792938871931646,0.001,1,4,3
16011,0.0,20220816,0.17527419229145355,0.042,2,1,1
45045,0.0025246398936495445,20220816,12.478957892347053,0.001,1,4,3
46085,0.0,20220816,0.17527419229145358,0.011,2,1,1
05037,0.0008321445553970519,20220816,1.2181583165052174,0.041,1,4,1
31111,0.0,20220816,0.17527419229145355,0.026,2,1,1
18053,0.0,20220816,0.17527419229145355,0.018,2,1,1
13259,0.0,20220816,0.17527419229145355,0.046,2,1,1
46071,0.0,20220816,0.17527419229145355,0.047,2,1,1
01023,0.0,20220816,0.17527419229145355,0.045,2,1,1
18109,0.0,20220816,0.17527419229145355,0.035,2,1,1
19103,0.0,20220816,0.17527419229145355,0.049,2,1,1
20133,0.0,20220816,0.17527419229145355,0.047,2,1,1
20107,0.0,20220816,0.17527419229145355,0.048,2,1,1
30027,0.0,20220816,0.17527419229145355,0.022,2,1,1
26059,0.0017483663701728697,20220816,7.360726572064964,0.001,1,4,3
30089,0.0,20220816,0.17527419229145355,0.046,2,1,1
40093,0.0,20220816,0.17527419229145355,0.049,2,1,1
47125,0.0,20220816,0.17527419229145355,0.049,2,1,1
19197,0.0,20220816,0.17527419229145355,0.02,2,1,1
51017,0.00023218017181332715,20220816,0.03618517729428717,0.012,1,4,1
27111,0.0,20220816,0.17527419229145355,0.045,2,1,1
37187,0.0,20220816,0.17527419229145355,0.04,2,1,1
29073,0.0,20220816,0.17527419229145355,0.046,2,1,1
21031,0.0,20220816,0.17527419229145355,0.05,2,1,1
56005,0.002109304140564028,20220816,7.580423913910135,0.002,1,4,2
26019,0.0015327845586148169,20220816,4.980696588363237,0.003,1,4,2
13031,0.0,20220816,0.17527419229145355,0.045,2,1,1
45041,0.003206354937714389,20220816,20.126839248024776,0.001,1,4,3
18019,0.0,20220816,0.17527419229145355,0.038,2,1,1
13169,0.0,20220816,0.17527419229145355,0.038,2,1,1
13135,0.0,20220816,0.17527419229145355,0.029,2,1,1
37087,0.0,20220816,0.17527419229145355,0.021,2,1,1
21015,0.0,20220816,0.17527419229145355,0.046,2,1,1
26057,0.0011731352038322417,20220816,5.998660082250107,0.001,1,4,3
19175,0.0,20220816,0.17527419229145355,0.044,2,1,1
31161,0.0,20220816,0.17527419229145355,0.043,2,1,1
56025,0.0016929530827928746,20220816,8.011229151537247,0.002,1,4,2
28007,0.0,20220816,0.17527419229145355,0.015,2,1,1
45085,0.0018734134529820058,20220816,14.237031256934225,0.001,1,4,3
45075,0.003535301698085235,20220816,29.689292686529804,0.001,1,4,3
27099,0.0,20220816,0.17527419229145355,0.021,2,1,1
18149,0.0,20220816,0.17527419229145355,0.05,2,1,1
13107,0.0,20220816,0.17527419229145358,0.019,2,1,1
45083,0.0024055887678509314,20220816,13.305877121209223,0.001,1,4,3
32007,0.0,20220816,0.17527419229145355,0.021,2,1,1
26165,0.0017139764253067116,20220816,8.894248305004401,0.001,1,4,3
48079,0.00034638032559750607,20220816,0.18398817413257063,0.05,1,4,1
32019,0.0,20220816,0.17527419229145355,0.047,2,1,1
47031,0.0,20220816,0.17527419229145355,0.047,2,1,1
16059,0.0,20220816,0.17527419229145355,0.046,2,1,1
21183,0.0,20220816,0.17527419229145355,0.044,2,1,1
13245,0.0,20220816,-0.4826625436103184,0.022,3,3,1
17087,0.00040019209220425807,20220816,0.27970710288590195,0.047,1,4,1
16031,0.0,20220816,0.17527419229145355,0.03,2,1,1
27059,0.0,20220816,0.17527419229145355,0.048,2,1,1
28029,0.0,20220816,0.17527419229145355,0.047,2,1,1
01077,0.0,20220816,0.17527419229145355,0.028,2,1,1
40069,0.0,20220816,0.17527419229145355,0.038,2,1,1
19191,0.0,20220816,0.17527419229145355,0.041,2,1,1
55037,0.0004636068613815484,20220816,1.957520495127523,0.001,1,4,3
37097,0.0,20220816,0.17527419229145355,0.009,2,1,2
26049,0.0020962304627643274,20220816,14.291425757202633,0.001,1,4,3
12107,0.0,20220816,0.17527419229145355,0.045,2,1,1
42067,0.0,20220816,0.17527419229145355,0.04,2,1,1
37039,0.0,20220816,0.17527419229145355,0.038,2,1,1
26107,0.0015722179833992278,20220816,8.093261053804445,0.001,1,4,3
37177,0.0,20220816,0.17527419229145355,0.038,2,1,1
27131,0.0,20220816,0.17527419229145355,0.046,2,1,1
01061,0.0,20220816,0.17527419229145355,0.05,2,1,1
19051,0.0,20220816,0.17527419229145355,0.043,2,1,1
47093,0.0,20220816,0.17527419229145355,0.026,2,1,1
29095,8.18711434382433e-05,20220816,0.10956225295561219,0.03,2,1,1
28129,0.0,20220816,0.17527419229145355,0.04,2,1,1
16079,0.0,20220816,0.17527419229145355,0.041,2,1,1
19067,0.0,20220816,0.17527419229145355,0.045,2,1,1
26141,0.00023596035865974517,20220816,0.07542468218227959,0.001,1,4,3
37149,0.0,20220816,-0.8140087012616484,0.005,3,3,2
37085,0.0,20220816,0.17527419229145355,0.036,2,1,1
04009,0.0,20220816,0.17527419229145355,0.046,2,1,1
05123,0.0006563706563706564,20220816,1.0543751419806837,0.011,1,4,1
26025,0.002525854618066939,20220816,17.73316299745015,0.001,1,4,3
01029,0.0,20220816,0.17527419229145355,0.028,2,1,1
19153,0.0,20220816,0.17527419229145355,0.045,2,1,1
47187,0.0,20220816,0.17527419229145355,0.043,2,1,1
22031,0.0005496720290226831,20220816,0.540934893588978,0.048,1,4,1
06019,0.0,20220816,0.17527419229145355,0.027,2,1,1
13105,0.0,20220816,-0.691828278549319,0.002,3,3,2
01005,0.0,20220816,0.17527419229145355,0.02,2,1,1
40035,0.0,20220816,0.17527419229145355,0.039,2,1,1
47035,0.0,20220816,0.17527419229145355,0.029,2,1,1
26137,0.0013474887709269089,20220816,4.586218713406112,0.001,1,4,3
27173,0.0,20220816,0.17527419229145355,0.049,2,1,1
40113,0.0,20220816,0.17527419229145355,0.042,2,1,1
51678,0.0,20220816,-1.709493111381356,0.021,3,3,1
47071,0.0,20220816,0.17527419229145355,0.03,2,1,1
45067,0.002012265235722499,20220816,19.209630748615748,0.001,1,4,3
29207,0.0,20220816,0.17527419229145355,0.039,2,1,1
27145,0.0,20220816,0.17527419229145355,0.026,2,1,1
55101,0.00029652048547560865,20220816,0.16193443790412243,0.029,1,4,1
40083,0.0,20220816,0.17527419229145355,0.039,2,1,1
40121,0.0,20220816,0.17527419229145355,0.042,2,1,1
56031,0.0010487065951992542,20220816,3.422493377445119,0.002,1,4,2
37101,0.0,20220816,0.17527419229145355,0.038,2,1,1
45019,0.0022634078247105306,20220816,24.12961853662835,0.001,1,4,3
29001,0.0,20220816,0.17527419229145355,0.041,2,1,1
37167,0.0,20220816,0.17527419229145355,0.039,2,1,1
26081,0.0019872832387779443,20220816,9.605727675820182,0.001,1,4,3
37147,0.0,20220816,0.17527419229145355,0.034,2,1,1
19099,0.0,20220816,0.17527419229145355,0.045,2,1,1
28153,0.0,20220816,0.17527419229145355,0.05,2,1,1
12105,0.0,20220816,0.17527419229145358,0.013,2,1,1
01123,0.0,20220816,0.17527419229145355,0.049,2,1,1
19155,0.0,20220816,0.17527419229145355,0.019,2,1,1
13121,0.0,20220816,0.17527419229145358,0.012,2,1,1
26063,0.002902803917190341,20220816,15.328446941680484,0.002,1,4,2
26069,0.001349366988133508,20220816,4.703041101301917,0.001,1,4,3
13069,0.0,20220816,0.17527419229145355,0.028,2,1,1
13299,0.0,20220816,0.17527419229145355,0.025,2,1,1
19083,0.0,20220816,0.17527419229145355,0.044,2,1,1
45037,0.002488208860994541,20220816,15.946211447452626,0.001,1,4,3
26067,0.0016796267496111976,20220816,9.035988768190126,0.001,1,4,3
21109,0.0,20220816,0.17527419229145355,0.043,2,1,1
27031,0.0,20220816,-0.7141055262354554,0.017,3,3,1
29007,0.0,20220816,0.17527419229145355,0.047,2,1,1
45029,0.002341359584940801,20220816,19.79245464713816,0.001,1,4,3
37141,0.0,20220816,0.17527419229145355,0.04,2,1,1
46117,0.0,20220816,0.17527419229145355,0.043,2,1,1
28159,0.0,20220816,0.17527419229145355,0.047,2,1,1
21135,0.0,20220816,0.17527419229145355,0.042,2,1,1
45049,0.00265794316090779,20220816,13.372553329756576,0.001,1,4,3
13185,0.0,20220816,0.17527419229145355,0.046,2,1,1
26099,0.0025990290983253384,20220816,17.67818722753737,0.001,1,4,3
21099,0.0,20220816,0.17527419229145355,0.039,2,1,1
28103,0.0,20220816,0.17527419229145355,0.046,2,1,1
05147,0.001530690341343946,20220816,2.3218913856024375,0.043,1,4,1
19173,0.0,20220816,0.17527419229145355,0.04,2,1,1
56045,0.0014186409419775854,20220816,2.2906579667824567,0.03,1,4,1
