daily,date,lisa_v,lisa_p,lisa_c,ID,clusterN,p
8.030838419531e-05,20220501,0.00010457078334637156,0.004,2,19007,1,2
0.00037633599277434894,20220501,4.883016006396627,0.005,1,36049,4,2
0.00037885963250615644,20220501,2.6883828687504923,0.007,1,31011,4,2
0.0,20220501,0.2593814019284591,0.023,2,29149,1,1
0.0,20220501,0.28835930487891326,0.028,2,47083,1,1
0.0003659384491528525,20220501,3.333877440003013,0.008,1,42131,4,2
0.0,20220501,-1.438125409495528,0.004,3,31119,3,2
0.0,20220501,0.28835930487891326,0.019,2,12085,1,1
0.0,20220501,0.28835930487891326,0.005,2,13167,1,2
0.0,20220501,0.2652618277298913,0.023,2,05095,1,1
0.0,20220501,0.28835930487891326,0.008,2,29059,1,2
0.0003017046311660884,20220501,-0.7945635941882155,0.001,4,20145,2,3
0.0,20220501,0.28835930487891326,0.047,2,12029,1,1
0.0,20220501,0.28835930487891326,0.008,2,20065,1,2
1.2023277064396672e-05,20220501,0.2170802138032949,0.033,2,22097,1,1
0.0,20220501,0.24385629511570064,0.04,2,47055,1,1
4.747661776575037e-05,20220501,0.09669746274602861,0.031,2,05093,1,1
0.0,20220501,0.28835930487891326,0.014,2,20129,1,1
0.00033675176012258265,20220501,1.956805634498958,0.011,1,53061,4,1
1.732141619898843e-05,20220501,0.20510335309966832,0.03,2,35015,1,1
0.00032599837000814997,20220501,2.3465224564306704,0.011,1,42113,4,1
4.757175902525466e-05,20220501,0.1160882907912841,0.012,2,48329,1,1
0.0,20220501,0.28835930487891326,0.013,2,20171,1,1
0.0,20220501,0.28835930487891326,0.002,2,38001,1,2
0.0,20220501,0.28835930487891326,0.013,2,47107,1,1
0.00020552926420523414,20220501,0.9024362299935557,0.012,1,26093,4,1
0.000256346960864364,20220501,1.3157531389366306,0.027,1,42069,4,1
0.0,20220501,0.28835930487891326,0.01,2,20189,1,2
5.139406398560966e-05,20220501,0.10388812672354908,0.003,2,46013,1,2
0.0,20220501,0.27543254360660957,0.011,2,47181,1,1
9.115770282588879e-05,20220501,0.20482429485889408,0.004,1,31013,4,2
5.214444009907443e-05,20220501,0.09464824580875623,0.001,2,40123,1,3
0.0,20220501,0.28835930487891326,0.017,2,47175,1,1
0.00020521239482864764,20220501,1.1485626986671256,0.009,1,09013,4,2
0.0,20220501,0.2401253089970661,0.034,2,05149,1,1
0.0,20220501,0.28835930487891326,0.021,2,20033,1,1
0.0,20220501,-3.3541396534838253,0.001,3,50015,3,3
0.0,20220501,-0.631097561899992,0.011,3,21197,3,1
2.2965276501929085e-05,20220501,0.20592893676946078,0.002,2,48303,1,2
0.0004643387815750371,20220501,-1.3783141483891022,0.001,4,31145,2,3
0.0,20220501,-1.3744007334251631,0.003,3,31149,3,2
0.0,20220501,0.28835930487891326,0.015,2,47085,1,1
0.0,20220501,0.27509813447347625,0.013,2,13303,1,1
0.0,20220501,0.28172928918941315,0.006,2,47153,1,2
0.0001664816870144284,20220501,0.4454982620193993,0.043,1,17105,4,1
0.0003960415831168847,20220501,3.985420931155369,0.012,1,25017,4,1
0.0004383121330277324,20220501,5.138250974229205,0.003,1,36069,4,2
5.9849777059580455e-05,20220501,-0.08996592739395172,0.041,3,20121,3,1
0.0,20220501,0.28835930487891326,0.009,2,13091,1,2
0.00035516556983181867,20220501,4.866351943591453,0.003,1,36023,4,2
0.0004904632152588556,20220501,2.3020805165567677,0.03,1,26161,4,1
0.0,20220501,0.28835930487891326,0.004,2,48371,1,2
0.00036490560050769473,20220501,3.2463381580955337,0.005,1,44009,4,2
0.0003044567089423711,20220501,2.5615265063869592,0.007,1,34017,4,2
0.00025342118601115053,20220501,1.268247430992211,0.026,1,53029,4,1
0.0,20220501,0.28835930487891326,0.002,2,47145,1,2
0.0,20220501,0.2451234598918926,0.032,2,19177,1,1
0.0,20220501,0.25649419678531943,0.02,2,28095,1,1
0.00013976471106122134,20220501,0.31164967576489205,0.021,1,24033,4,1
0.00017853742144353457,20220501,0.6270858140285589,0.013,1,42089,4,1
0.0,20220501,0.23091135435141644,0.039,2,20063,1,1
0.0,20220501,0.2726512103204211,0.003,2,22077,1,2
0.00010033109260559848,20220501,-0.06671745914721149,0.021,4,13095,2,1
0.00017704039050051848,20220501,0.839469604718468,0.012,1,23027,4,1
0.00025627797094994074,20220501,1.4566836098512799,0.01,1,09003,4,2
0.00019731311016934613,20220501,1.1849747343263994,0.011,1,09015,4,1
0.0,20220501,0.2574262500600812,0.028,2,29107,1,1
0.0,20220501,0.2718881348969568,0.015,2,19137,1,1
0.0,20220501,0.28835930487891326,0.009,2,48437,1,2
0.0,20220501,0.28835930487891326,0.008,2,29151,1,2
0.00029545933576224746,20220501,2.22819002783582,0.007,1,17089,4,2
0.0003474466879907684,20220501,2.7457406379858385,0.006,1,36085,4,2
0.0,20220501,0.267974548240124,0.002,2,46085,1,2
0.00010169836265636123,20220501,0.14909527205348308,0.025,1,55121,4,1
0.0,20220501,0.2561586019959513,0.019,2,05107,1,1
0.00012064666613045926,20220501,-0.1446835587450711,0.001,4,35009,2,3
0.0,20220501,0.2634589767884649,0.039,2,48229,1,1
7.635336336565626e-06,20220501,0.2298855010089821,0.02,2,22079,1,1
0.0,20220501,-0.522497949428603,0.015,3,31111,3,1
0.0,20220501,-0.46977160257175854,0.036,3,13229,3,1
8.239438070323604e-05,20220501,0.013580381444707752,0.034,1,41041,4,1
0.0002740852405097985,20220501,2.27505409049001,0.006,1,23031,4,2
3.568115321487191e-05,20220501,0.16028723077065668,0.025,2,46029,1,1
0.00033780577454842604,20220501,2.59613331414471,0.008,1,34025,4,2
0.0,20220501,0.22582436582322574,0.04,2,40041,1,1
0.0,20220501,0.28835930487891326,0.009,2,47043,1,2
0.0001741598216146614,20220501,0.48543860877467815,0.041,1,27003,4,1
0.0,20220501,0.28835930487891326,0.02,2,46007,1,1
0.0,20220501,0.2588562802188964,0.03,2,22115,1,1
0.0,20220501,0.2736739393899651,0.026,2,48495,1,1
0.0,20220501,0.2512981679437704,0.034,2,46071,1,1
0.0,20220501,0.28835930487891326,0.012,2,49041,1,1
0.0,20220501,0.26819265379375407,0.013,2,01023,1,1
0.0,20220501,0.28835930487891326,0.008,2,20057,1,2
0.0,20220501,0.28835930487891326,0.002,2,38105,1,2
0.0,20220501,0.26342704439047165,0.03,2,17069,1,1
0.0,20220501,0.28835930487891326,0.008,2,13309,1,2
0.0,20220501,-0.4785788137831637,0.038,3,29087,3,1
0.0,20220501,0.28835930487891326,0.012,2,49017,1,1
0.0,20220501,0.2701618958243973,0.03,2,05013,1,1
2.019712392955243e-05,20220501,0.20829372676184232,0.014,2,28105,1,1
0.0,20220501,0.28835930487891326,0.005,2,30027,1,2
0.0,20220501,0.27133459504425217,0.029,2,22119,1,1
0.0003340520513832792,20220501,2.4050445035527592,0.009,1,36079,4,2
0.0,20220501,0.28835930487891326,0.026,2,08011,1,1
0.0,20220501,0.24174318564259542,0.036,2,40065,1,1
0.0,20220501,0.2544118099935523,0.05,2,05047,1,1
0.0,20220501,0.28835930487891326,0.007,2,40093,1,2
0.0,20220501,0.2467253334021119,0.032,2,47125,1,1
0.0,20220501,0.25638633255972054,0.01,2,38055,1,2
0.0,20220501,0.28835930487891326,0.009,2,29055,1,2
0.0,20220501,-0.47514104745628355,0.027,3,51017,3,1
0.0,20220501,0.26652533955589136,0.03,2,28115,1,1
0.0,20220501,0.26217057604101,0.02,2,22067,1,1
0.00023346251592547875,20220501,2.116754432654204,0.003,1,33013,4,2
0.0,20220501,0.28835930487891326,0.008,2,46005,1,2
4.827827598276466e-05,20220501,0.09620980476233541,0.047,2,01043,1,1
0.0005812826971517147,20220501,3.8695398250488053,0.016,1,31097,4,1
0.0,20220501,0.28835930487891326,0.023,2,46075,1,1
0.0,20220501,0.2652625708680513,0.037,2,38007,1,1
0.0,20220501,0.28835930487891326,0.007,2,29073,1,2
0.0,20220501,0.28835930487891326,0.013,2,56005,1,1
0.0006907016332102398,20220501,7.673604620002504,0.005,1,36029,4,2
0.00025682059931195076,20220501,1.0901535296072156,0.021,1,24031,4,1
0.000449748141041017,20220501,2.496970114431,0.03,1,51013,4,1
0.0,20220501,0.28835930487891326,0.029,2,48295,1,1
0.00021411192214111923,20220501,0.6769771192582021,0.024,1,41009,4,1
2.1664560389962087e-05,20220501,0.17106261388677402,0.034,2,45041,1,1
0.0,20220501,0.2709720858427083,0.023,2,38061,1,1
0.0002302131774022745,20220501,0.783410439520403,0.03,1,55095,4,1
0.0002710320901994796,20220501,1.2542845112712735,0.025,1,55045,4,1
0.00011465448053330713,20220501,0.20675338530772885,0.012,1,37087,4,1
0.00023252889408783423,20220501,1.081092003601789,0.02,1,27037,4,1
0.0,20220501,0.2494997033986527,0.019,2,22009,1,1
0.0,20220501,0.25625278894387143,0.047,2,29227,1,1
0.0,20220501,0.28835930487891326,0.014,2,46021,1,1
0.0,20220501,0.28835930487891326,0.003,2,46063,1,2
0.0,20220501,0.25633557313345445,0.018,2,19175,1,1
0.0,20220501,-0.5595024076770891,0.021,3,31121,3,1
4.97927377292022e-05,20220501,0.10278016989102487,0.039,2,56025,1,1
0.00030308221434501297,20220501,2.17054934201687,0.012,1,23019,4,1
4.827769329181452e-05,20220501,0.0974813802766257,0.04,2,05005,1,1
0.00010847751803438737,20220501,-0.08819518234646753,0.013,4,28007,2,1
0.00022609088853719196,20220501,0.8202835118222591,0.028,1,27099,4,1
0.00033189825352307635,20220501,2.394948380334243,0.005,1,44007,4,2
0.0,20220501,0.28835930487891326,0.013,2,29161,1,1
3.9596119580281134e-05,20220501,0.14266894055975962,0.007,2,28117,1,2
0.0,20220501,0.26949778123751544,0.002,2,13107,1,2
0.0,20220501,-0.8272643080168587,0.01,3,31133,3,2
1.9121555729774175e-05,20220501,0.20354598083206632,0.006,2,32007,1,2
0.0,20220501,0.28106297759248544,0.006,2,48079,1,2
0.0,20220501,0.28835930487891326,0.021,2,29085,1,1
0.0,20220501,0.23545333809632588,0.049,2,29009,1,1
0.00023326635344077056,20220501,1.1074558110797401,0.027,1,27123,4,1
0.0,20220501,0.2371046888199098,0.049,2,05081,1,1
0.0,20220501,0.28835930487891326,0.049,2,12071,1,1
0.0,20220501,0.2565914631156977,0.045,2,28113,1,1
0.0,20220501,0.28835930487891326,0.005,2,47031,1,2
2.1984786527722815e-05,20220501,0.19873028408747526,0.018,2,13071,1,1
0.00031210729920412637,20220501,1.7709048800890859,0.023,1,23011,4,1
0.0,20220501,0.2679015845396865,0.028,2,40039,1,1
0.00010335917312661498,20220501,0.1258382651075485,0.036,1,17203,4,1
0.0,20220501,0.2574291430688934,0.02,2,01107,1,1
0.0,20220501,0.28835930487891326,0.005,2,40045,1,2
0.0003577513809809664,20220501,3.0567468455453315,0.009,1,34035,4,2
0.0,20220501,0.25148108471541747,0.025,2,08053,1,1
0.0,20220501,0.21019160607101056,0.049,2,16031,1,1
0.00014034595277358689,20220501,-0.16775232925900094,0.033,4,28029,2,1
0.0,20220501,-0.9803827660019133,0.002,3,51015,3,2
0.0,20220501,0.28835930487891326,0.042,2,49031,1,1
0.0,20220501,0.28835930487891326,0.024,2,12005,1,1
2.160853969488742e-05,20220501,0.18749802067229424,0.007,2,01077,1,2
0.0003959196981694536,20220501,2.200716644919264,0.027,1,37099,4,1
0.00019463299515850424,20220501,-0.3214211794629729,0.047,4,49043,2,1
0.0,20220501,0.28835930487891326,0.014,2,29167,1,1
0.0,20220501,0.2634407185100636,0.02,2,32015,1,1
0.0,20220501,-0.7171831339073553,0.016,3,21023,3,1
0.0,20220501,-0.6684047993245805,0.036,3,51670,3,1
0.00024577012067312923,20220501,0.8828425800145006,0.029,1,17201,4,1
0.000344813597825646,20220501,4.234780426991201,0.004,1,36057,4,2
0.0002632395228154892,20220501,1.4211540136090182,0.04,1,34029,4,1
2.678738849749538e-05,20220501,0.17509914714669778,0.042,2,05009,1,1
0.0,20220501,0.27719631442995507,0.006,2,28013,1,2
0.0,20220501,0.2566107628013716,0.049,2,28041,1,1
0.0,20220501,0.28835930487891326,0.005,2,30017,1,2
0.00017638412542871141,20220501,0.5401180307820014,0.022,1,17141,4,1
0.00032502205506802247,20220501,2.1557532430511985,0.009,1,27157,4,2
0.0,20220501,0.24508182110840995,0.048,2,40127,1,1
0.00013118367025672644,20220501,0.31777772673102633,0.018,1,53007,4,1
0.00025396775781634615,20220501,0.9949103694684132,0.025,1,27163,4,1
0.0,20220501,0.28835930487891326,0.014,2,29025,1,1
0.0,20220501,0.28835930487891326,0.005,2,12107,1,2
0.0,20220501,0.28835930487891326,0.015,2,12067,1,1
0.0,20220501,0.28835930487891326,0.028,2,48075,1,1
0.00020271031194864673,20220501,0.784085958526922,0.023,1,17179,4,1
0.0,20220501,0.28835930487891326,0.021,2,48243,1,1
0.00013598247337009896,20220501,0.3636628929004503,0.022,1,27131,4,1
0.0,20220501,0.28835930487891326,0.022,2,29219,1,1
5.441034729347387e-05,20220501,0.0886622225569676,0.021,2,21227,1,1
3.254268176104722e-05,20220501,0.1465606238809945,0.027,2,22017,1,1
0.0,20220501,0.28835930487891326,0.01,2,46121,1,2
0.00017234940970327177,20220501,0.6211983151676973,0.021,1,37113,4,1
3.785441193171064e-05,20220501,0.13655587026144927,0.022,2,01061,1,1
0.0001458031475254472,20220501,0.24842394994800013,0.036,1,17099,4,1
0.0,20220501,0.25278621191620965,0.036,2,20127,1,1
0.0,20220501,0.2728026843172215,0.017,2,12047,1,1
0.0,20220501,0.28835930487891326,0.013,2,12075,1,1
0.0,20220501,0.28835930487891326,0.003,2,47093,1,2
0.00022589052997393572,20220501,1.4365971974164105,0.01,1,23017,4,2
0.0003195058309814154,20220501,2.0540139538329236,0.014,1,36105,4,1
0.0,20220501,0.2731947973334833,0.012,2,05003,1,1
0.0,20220501,0.2507918181821243,0.04,2,05041,1,1
0.0,20220501,0.28835930487891326,0.009,2,47135,1,2
0.0,20220501,0.2674338227535824,0.02,2,16071,1,1
0.0,20220501,0.27201101880500006,0.012,2,21013,1,1
3.861003861003861e-05,20220501,0.14977444198478201,0.012,2,05123,1,1
0.0,20220501,0.2696913602048832,0.038,2,13101,1,1
0.0,20220501,0.28835930487891326,0.012,2,20105,1,1
0.0,20220501,0.28835930487891326,0.012,2,20183,1,1
0.0,20220501,0.28835930487891326,0.011,2,12065,1,1
0.0,20220501,0.27671060789106056,0.007,2,28005,1,2
0.0,20220501,0.24130510929596505,0.027,2,05097,1,1
0.0,20220501,0.2672914428380275,0.007,2,01029,1,2
0.0,20220501,0.28835930487891326,0.006,2,47187,1,2
0.0004156072755720712,20220501,5.808853287922403,0.008,1,36073,4,2
0.0,20220501,0.23565714160844806,0.037,2,13105,1,1
0.0,20220501,0.28835930487891326,0.029,2,48111,1,1
0.0,20220501,0.28835930487891326,0.007,2,47035,1,2
0.0,20220501,0.28835930487891326,0.015,2,49015,1,1
5.138482092389908e-05,20220501,0.09824789930634958,0.005,2,35027,1,2
0.0,20220501,0.23193255391373835,0.044,2,48335,1,1
0.0,20220501,0.267542346708512,0.007,2,48499,1,2
0.0,20220501,0.28835930487891326,0.021,2,47067,1,1
0.0,20220501,0.27866423392468553,0.003,2,47071,1,2
0.0,20220501,0.28835930487891326,0.006,2,29207,1,2
0.00011644770968527359,20220501,0.15745591830827946,0.043,1,27141,4,1
0.0,20220501,0.28835930487891326,0.027,2,46035,1,1
0.0,20220501,0.28835930487891326,0.003,2,47025,1,2
0.0,20220501,0.25886250205066674,0.034,2,19009,1,1
0.0,20220501,0.23693635018721335,0.038,2,48207,1,1
0.0006522901908601099,20220501,8.543517560359106,0.006,1,36065,4,2
0.00012901561088891756,20220501,0.25292267611651675,0.05,1,08065,4,1
0.0,20220501,0.2512643187899104,0.019,2,40121,1,1
0.00031160413810295403,20220501,2.865325486045751,0.005,1,33003,4,2
0.00031119928424164624,20220501,1.9657986420449924,0.013,1,36009,4,1
9.120446901898193e-05,20220501,0.09631745702248491,0.006,1,55027,4,2
0.0,20220501,0.28835930487891326,0.008,2,20007,1,2
0.0,20220501,0.28835930487891326,0.01,2,29169,1,2
0.0,20220501,0.2616038749330451,0.028,2,29075,1,1
0.0,20220501,-1.152532203563073,0.003,3,31009,3,2
0.0,20220501,0.2657859252441905,0.015,2,30037,1,1
0.0,20220501,0.28835930487891326,0.008,2,29001,1,2
0.00011603470727021904,20220501,0.1548104664839183,0.046,1,17183,4,1
0.0001494293666062723,20220501,0.4620630588299766,0.015,1,17007,4,1
0.0004738116468125907,20220501,2.600910210989647,0.016,1,55025,4,1
4.1682297528239755e-05,20220501,0.1281991253294823,0.024,2,22085,1,1
0.0,20220501,0.2804032860515131,0.024,2,47143,1,1
0.0,20220501,0.28835930487891326,0.038,2,21131,1,1
0.0,20220501,0.2477968884457997,0.031,2,48095,1,1
0.0,20220501,0.28835930487891326,0.035,2,47133,1,1
0.0006714789323484975,20220501,3.268600054678554,0.037,1,31167,4,1
0.0,20220501,0.2422884854968329,0.03,2,28153,1,1
0.0,20220501,0.28835930487891326,0.006,2,48101,1,2
0.0,20220501,0.28835930487891326,0.001,2,12105,1,3
0.00031335785793790947,20220501,2.478322001690965,0.006,1,33015,4,2
0.0,20220501,0.2813615703947575,0.023,2,19149,1,1
0.00039982407740594137,20220501,4.271027892799298,0.002,1,36123,4,2
0.00044818907019897954,20220501,2.146423283004171,0.033,1,53033,4,1
0.0,20220501,0.28835930487891326,0.038,2,29229,1,1
0.0005956537813745224,20220501,9.53095421383935,0.005,1,36107,4,2
1.9187228980390653e-05,20220501,0.18322893664219458,0.043,2,48073,1,1
0.0,20220501,0.28835930487891326,0.015,2,47131,1,1
0.0004892241934237969,20220501,-1.3505014960908635,0.028,4,21035,2,1
0.0,20220501,0.2467253334021119,0.038,2,47147,1,1
0.0,20220501,0.2543772320318012,0.03,2,21109,1,1
0.00018601190476190475,20220501,-0.3793021439600001,0.001,4,27031,2,3
3.380182665071221e-05,20220501,0.15641495826685234,0.015,2,22033,1,1
0.0,20220501,0.28835930487891326,0.007,2,29007,1,2
0.00018889977686213858,20220501,0.7621016299233985,0.024,1,55055,4,1
0.0,20220501,0.28835930487891326,0.013,2,48191,1,1
0.0,20220501,0.25923822396635726,0.017,2,46117,1,1
7.878565050685435e-05,20220501,0.004154642946413116,0.014,2,32031,1,1
0.00025531662439640395,20220501,1.8239715831985974,0.007,1,09001,4,2
0.0,20220501,-0.5043377959286732,0.035,3,31183,3,1
0.0,20220501,0.28835930487891326,0.006,2,28053,1,2
0.0,20220501,0.2686836360017922,0.021,2,01025,1,1
1.9101831865675918e-05,20220501,0.1932816383049523,0.028,2,01069,1,1
0.0,20220501,0.28835930487891326,0.008,2,46003,1,2
0.0,20220501,-0.8267742825184319,0.011,3,31061,3,1
7.698624512420447e-05,20220501,0.009637808609542246,0.049,2,20037,1,1
7.22771829967927e-05,20220501,0.02707522666350897,0.01,2,46103,1,2
0.00047219243927080573,20220501,5.812237997766242,0.005,1,36055,4,2
5.279273571956499e-05,20220501,0.0901709333171728,0.026,2,46083,1,1
2.600464616344787e-05,20220501,0.19501958150876314,0.007,2,13185,1,2
0.0002826530319133657,20220501,1.1442140854082816,0.045,1,26099,4,1
0.0001258970162407151,20220501,-0.15516072438913428,0.02,4,13287,2,1
0.0,20220501,0.28835930487891326,0.048,2,12091,1,1
0.00022513903693608103,20220501,0.9046682176068574,0.023,1,06001,4,1
0.0,20220501,0.26616319910124997,0.021,2,28103,1,1
0.00019919976645544623,20220501,0.45092072870317684,0.042,1,34015,4,1
0.00031474330262568545,20220501,2.4597505208896706,0.009,1,33011,4,2
0.00026659557451346307,20220501,0.863525766386258,0.049,1,37121,4,1
0.0,20220501,0.2667759928985522,0.025,2,46105,1,1
0.0,20220501,0.26542607921102623,0.014,2,19173,1,1
0.0,20220501,0.2672390466902507,0.021,2,01129,1,1
0.0,20220501,0.2512981679437704,0.017,2,56045,1,1
0.0,20220501,0.28835930487891326,0.007,2,47189,1,2
0.0,20220501,0.28835930487891326,0.021,2,48063,1,1
0.0,20220501,0.26542607921102623,0.017,2,19145,1,1
0.00015881418740074113,20220501,0.6113666020199305,0.02,1,20087,4,1
1.391072099266905e-05,20220501,0.20929731303260918,0.039,2,22045,1,1
0.0,20220501,0.28835930487891326,0.005,2,47057,1,2
0.0,20220501,0.2737074099959333,0.022,2,48161,1,1
0.0,20220501,0.27799720659443206,0.011,2,48389,1,1
0.0,20220501,0.28835930487891326,0.001,2,38053,1,3
0.00012804097311139564,20220501,-0.1712242993410609,0.001,4,20193,2,3
0.0,20220501,0.28835930487891326,0.01,2,28083,1,2
0.0,20220501,0.28835930487891326,0.012,2,29053,1,1
0.00027708667300145796,20220501,1.5085202408972997,0.009,1,17197,4,2
5.780179763590648e-05,20220501,0.06523877729300329,0.039,2,46011,1,1
0.0,20220501,0.2507918181821243,0.041,2,28027,1,1
0.0,20220501,0.28835930487891326,0.008,2,20143,1,2
0.0,20220501,0.28835930487891326,0.003,2,12023,1,2
0.0,20220501,0.28172928918941315,0.009,2,47011,1,2
0.00032028697713150985,20220501,3.220260385083959,0.003,1,36095,4,2
0.0005486883243265628,20220501,5.679288754758878,0.002,1,36007,4,2
0.00019749055336853053,20220501,0.5745643570672598,0.048,1,34011,4,1
0.0,20220501,0.28835930487891326,0.01,2,49001,1,2
0.0004962779156327543,20220501,7.254911955961148,0.002,1,36083,4,2
0.0,20220501,0.28835930487891326,0.014,2,12021,1,1
0.0,20220501,0.260642332300087,0.039,2,05077,1,1
0.0,20220501,0.24353965620944326,0.014,2,12003,1,1
0.0,20220501,0.2696913602048832,0.03,2,13173,1,1
0.0,20220501,0.25470958847888703,0.024,2,21057,1,1
0.0,20220501,0.27719631442995507,0.018,2,28107,1,1
4.472471935238606e-05,20220501,0.12782672520370422,0.006,2,29147,1,2
0.0,20220501,0.28835930487891326,0.004,2,20141,1,2
0.0002339112891435923,20220501,1.2894116800101183,0.019,1,23015,4,1
0.000319860424542018,20220501,3.6774856960604962,0.003,1,36099,4,2
6.627234620673658e-05,20220501,0.04483246493618046,0.018,2,21125,1,1
0.0,20220501,0.2804032860515131,0.014,2,47121,1,1
0.0,20220501,0.25628777695957894,0.016,2,29213,1,1
0.0,20220501,0.28835930487891326,0.011,2,48415,1,1
0.0,20220501,-0.5065043933998359,0.041,3,08047,3,1
0.0,20220501,-0.40745112135481687,0.034,3,54071,3,1
0.0,20220501,0.26353635509595014,0.01,2,40079,1,2
0.0003432218092943963,20220501,2.892631958952265,0.009,1,34013,4,2
0.0,20220501,0.28835930487891326,0.012,2,29115,1,1
0.0,20220501,0.28835930487891326,0.025,2,46017,1,1
0.0,20220501,0.28835930487891326,0.01,2,48195,1,2
0.000208788914407534,20220501,1.412275167237147,0.004,1,09005,4,2
