ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
50015,0.0,20220817,0.9802966378520027,0.001,2,1,3
49025,0.0,20220817,0.6868532434964664,0.011,2,1,1
54093,0.00042967631051274706,20220817,0.2904103306117327,0.048,1,4,1
21059,0.0005872165933475327,20220817,0.5480333270327032,0.038,1,4,1
21197,0.000812743823146944,20220817,2.842273982428329,0.005,1,4,2
31117,0.0,20220817,1.165336121482775,0.001,2,1,3
31145,0.0,20220817,0.9410883371402682,0.001,2,1,3
31149,0.0,20220817,1.2223692256711904,0.001,2,1,3
47085,5.4244643341470026e-05,20220817,0.6590233677479967,0.004,2,1,2
51197,0.0005200388295659409,20220817,0.927197091399286,0.01,1,4,2
47153,0.0001349892008639309,20220817,0.3260710657085096,0.028,2,1,1
39079,0.0004930662557781202,20220817,0.6674474110660165,0.01,1,4,2
48115,0.0003121829392023726,20220817,-0.023069474670265013,0.003,4,2,2
36069,0.00015523554711398854,20220817,0.3828210128893348,0.003,2,1,2
36023,0.00012535255405828893,20220817,0.3487147187014331,0.018,2,1,1
13225,0.0006631055442991343,20220817,1.1579213900137737,0.032,1,4,1
48347,0.00024487671987633724,20220817,0.10658538948959238,0.05,2,1,1
53063,0.0002096912988002097,20220817,0.2083641398272671,0.011,2,1,1
53029,0.00013274443076774552,20220817,0.3344847465827308,0.034,2,1,1
54055,0.0006341894891436773,20220817,1.2555034947777362,0.005,1,4,2
47145,0.0002072538860103627,20220817,0.16852003690798031,0.027,2,1,1
31073,0.0,20220817,1.2223692256711904,0.001,2,1,3
28095,0.00042048608191068876,20220817,0.3442447412423839,0.013,1,4,1
12033,0.0007209138380368177,20220817,1.3604422241765122,0.031,1,4,1
51169,0.0006392110309560771,20220817,1.2835513929589712,0.005,1,4,2
17191,0.00048774539690281675,20220817,0.3722164160655055,0.044,1,4,1
08089,0.0001093972213105787,20220817,0.5202807866846803,0.002,2,1,2
38019,0.0,20220817,1.1288356774898076,0.002,2,1,2
31067,0.0,20220817,0.7833259026428097,0.001,2,1,3
16017,0.00020636995253491092,20220817,0.1987326797872343,0.012,2,1,1
23027,0.00012645742178608461,20220817,0.32384883137414555,0.033,2,1,1
49035,0.00023728747774878577,20220817,0.12354713670719483,0.033,2,1,1
09003,0.00015443825323620885,20220817,0.24909430980612418,0.047,2,1,1
12087,0.0005541043299295496,20220817,2.0185031437937653,0.003,1,4,2
